Ticker,Market,Ticker_name,Current_Price,Avg_Volume_30D,Market_Cap,PER,PBR,Dividend_Yield
085310,KOSPI,엔케이,796,67825.47059,63666748192,1.06,0.360000014,0
900140,KOSPI,엘브이엠씨홀딩스,2540,491338.7059,4.35835E+11,,,
066970,KOSPI,엘앤에프,118700,362686,4.30838E+12,0,3.630000114,0
097520,KOSPI,엠씨넥스,18200,38188.64706,3.27195E+11,11.48,0.99000001,3.299999952
014440,KOSPI,영보화학,3410,23065.76471,68200000000,11.14,0.409999996,1.470000029
111770,KOSPI,영원무역,41600,69670.88235,1.84336E+12,3.54,0.560000002,3.130000114
009970,KOSPI,영원무역홀딩스,86600,14678.17647,1.18084E+12,2.7,0.430000007,4.579999924
003520,KOSPI,영진약품,2365,648831.0588,4.32541E+11,0,4.829999924,0
000670,KOSPI,영풍,336500,39781.52941,6.19846E+11,0,0.150000006,2.970000029
006740,KOSPI,영풍제지,1331,5698313.882,61867738988,0,0.49000001,3.00999999
012280,KOSPI,영화금속,785,38609.82353,40556636425,5.41,0.600000024,2.549999952
012160,KOSPI,영흥,476,45759.76471,48223737072,0,0.170000002,0
015360,KOSPI,예스코홀딩스,45850,5875,2.751E+11,8.27,0.419999987,19.07999992
007310,KOSPI,오뚜기,407500,3899.823529,1.63319E+12,8.74,0.720000029,2.210000038
002630,KOSPI,오리엔트바이오,460,59272.94118,54548182300,4.22,0.639999986,0
271560,KOSPI,오리온,98000,191878.6471,3.87454E+12,10.29,1.350000024,1.279999971
001800,KOSPI,오리온홀딩스,15740,62116.23529,9.86039E+11,11.06,0.430000007,4.760000229
011690,KOSPI,와이투솔루션,2880,200636.5294,1.05334E+11,0,1.029999971,0
316140,KOSPI,우리금융지주,15850,2340195.706,1.17701E+13,4.91,0.379999995,6.309999943
006980,KOSPI,우성,16780,1640.411765,51850200000,3.9,0.239999995,1.789999962
017370,KOSPI,우신시스템,6340,23456.23529,1.16111E+11,13.29,1.019999981,0.790000021
105840,KOSPI,우진,7790,101094.5294,1.58321E+11,13.23,0.920000017,2.569999933
010400,KOSPI,우진아이엔에스,3485,2689.882353,26562670000,12.1,0.239999995,0
049800,KOSPI,우진플라임,2280,8544.352941,45600000000,7.52,0.430000007,2.190000057
016880,KOSPI,웅진,935,223486.4706,74731819800,0,1.120000005,0
095720,KOSPI,웅진씽크빅,1735,755072.7059,2.00403E+11,0,0.629999995,0
005820,KOSPI,원림,15900,1021.294118,36537723000,4.45,0.270000011,3.140000105
010600,KOSPI,웰바이오텍,545,0,49553256815,0,1.299999952,0
008600,KOSPI,윌비스,440,57915.88235,29583857160,0,0.270000011,0
033270,KOSPI,유나이티드제약,20800,24706.11765,3.39743E+11,6.31,0.800000012,2.019999981
014830,KOSPI,유니드,78800,27789.35294,5.33287E+11,32.16,0.579999983,2.029999971
446070,KOSPI,유니드비티플러스,4585,12045.58824,48652420775,56.6,0.25,0
000910,KOSPI,유니온,4045,32835.58824,63148998855,8.64,0.49000001,3.089999914
047400,KOSPI,유니온머티리얼,2150,120787.9412,90300000000,0,1.419999957,0
011330,KOSPI,유니켐,1434,435610.4706,1.39094E+11,0,0.949999988,0
077500,KOSPI,유니퀘스트,4855,40897,1.0581E+11,6.3,0.49000001,4.119999886
002920,KOSPI,유성기업,2125,18566.64706,55138437500,5.58,0.180000007,2.819999933
000700,KOSPI,유수홀딩스,5120,19275.76471,1.33334E+11,12.28,0.370000005,6.840000153
003470,KOSPI,유안타증권,2920,120428.6471,5.82822E+11,9.77,0.370000005,6.159999847
003475,KOSPI,유안타증권우,2905,46008.41176,37509975860,0,0,7.920000076
072130,KOSPI,유엔젤,4300,207678.2353,56740452200,35.83,0.939999998,0
000220,KOSPI,유유제약,4600,47048.47059,78348814600,0,0.769999981,0
000225,KOSPI,유유제약1우,5240,2820.117647,11878713200,0,0,0
000227,KOSPI,유유제약2우B,10520,285.4705882,3424891200,0,0,0
001200,KOSPI,유진투자증권,4210,576813.9412,4.07808E+11,12.6,0.379999995,1.429999948
000100,KOSPI,유한양행,148300,4467139,1.1895E+13,81.71,5.389999866,0.300000012
000105,KOSPI,유한양행우,143900,219341.6471,1.69937E+11,0,0,0.319999993
003460,KOSPI,유화증권,2245,14884.41176,1.27297E+11,18.87,0.270000011,5.349999905
003465,KOSPI,유화증권우,2215,2987.470588,38710281375,0,0,5.869999886
008730,KOSPI,율촌화학,22650,41078.47059,5.6172E+11,0,1.830000043,1.100000024
008250,KOSPI,이건산업,5010,10550.47059,54872701350,0,0.270000011,2
025820,KOSPI,이구산업,4895,1118224,1.63699E+11,244.75,1.299999952,1.019999981
214320,KOSPI,이노션,19980,36536.41176,7.992E+11,7.85,0.879999995,5.880000114
088260,KOSPI,이리츠코크렙,5060,65764.17647,3.20508E+11,,,
139480,KOSPI,이마트,58400,154088.1765,1.62795E+12,0,0.140000001,3.420000076
457190,KOSPI,이수스페셜티케미컬,51400,753979.1176,1.55271E+12,0,15,0
007660,KOSPI,이수페타시스,36950,1469179.059,2.33696E+12,48.94,8.760000229,0.270000011
005950,KOSPI,이수화학,8790,94546.64706,1.99733E+11,0,1.230000019,0
015020,KOSPI,이스타코,629,727438.4706,26953656400,0,0.579999983,0
093230,KOSPI,이아이디,1392,0,3.54103E+11,0,1.679999948,0
074610,KOSPI,이엔플러스,1741,390263.0588,1.27745E+11,0,1.549999952,0
102460,KOSPI,이연제약,13700,24633.52941,2.54639E+11,70.26,1.00999999,1.090000033
084680,KOSPI,이월드,1733,1537086.706,2.4575E+11,0,1.039999962,0
350520,KOSPI,이지스레지던스리츠,4000,59293.41176,1.13434E+11,,,
334890,KOSPI,이지스밸류리츠,5210,104947.1176,2.6802E+11,,,
000760,KOSPI,이화산업,12730,1015.823529,35644000000,0,0.25999999,0
014990,KOSPI,인디에프,689,884163.6471,51752853555,0,1.299999952,0
101140,KOSPI,인바이오젠,9340,0,93812977440,4.21,0.629999995,0
006490,KOSPI,인스코비,1850,6757214,2.20833E+11,0,5.539999962,0
023800,KOSPI,인지컨트롤스,6430,29231.29412,1.01653E+11,6.97,0.460000008,3.109999895
034590,KOSPI,인천도시가스,25550,1675.117647,1.11775E+11,6.01,0.5,4.889999866
129260,KOSPI,인터지스,2230,28126.11765,66337759020,4.69,0.239999995,4.480000019
023810,KOSPI,인팩,7930,10428.29412,79300000000,7.13,0.660000026,2.269999981
249420,KOSPI,일동제약,14130,97022.94118,3.96523E+11,0,2.329999924,0
000230,KOSPI,일동홀딩스,8100,20601.35294,93477240000,0,2.349999905,1.230000019
013360,KOSPI,일성건설,1314,88035.35294,70988692320,23.05,0.569999993,0
003120,KOSPI,일성아이에스,16230,2483.235294,2.15859E+11,0,0.289999992,9.239999771
003200,KOSPI,일신방직,8200,38655.05882,1.90896E+11,22.78,0.200000003,1.220000029
007110,KOSPI,일신석재,1404,4245852.412,1.08749E+11,66.86,1.909999967,0
007570,KOSPI,일양약품,12890,25470.47059,2.46014E+11,0,1.049999952,1.159999967
007575,KOSPI,일양약품우,12100,266.1176471,5385468000,0,0,1.450000048
008500,KOSPI,일정실업,13860,3347.764706,16632000000,0,5.389999866,0
081000,KOSPI,일진다이아,13050,11012.41176,1.85349E+11,18.54,0.460000008,2.299999952
020760,KOSPI,일진디스플,1001,18940.11765,51565254741,0,2.019999981,0
103590,KOSPI,일진전기,22050,513062.5294,1.05146E+12,25.03,2.329999924,1
271940,KOSPI,일진하이솔루스,20750,26926.05882,7.53499E+11,532.05,2.390000105,0
015860,KOSPI,일진홀딩스,3800,44166.58824,1.8752E+11,6.37,0.389999986,3.950000048
226320,KOSPI,잇츠한불,11710,17151.05882,2.56792E+11,60.67,0.560000002,1.279999971
317400,KOSPI,자이에스앤디,4070,23196.52941,1.57845E+11,4.03,0.389999986,3.690000057
033240,KOSPI,자화전자,17090,102861.3529,3.78644E+11,0,0.949999988,0
000950,KOSPI,전방,19640,655.2941176,32995200000,0,0.119999997,0
079900,KOSPI,전진건설로봇,16530,416205.7059,2.5391E+11,7.85,2.180000067,6.360000134
348950,KOSPI,제이알글로벌리츠,3135,605111.0588,6.18774E+11,,,
194370,KOSPI,제이에스코퍼레이션,14180,26060.70588,1.89099E+11,4.05,0.649999976,6.349999905
025620,KOSPI,제이준코스메틱,5500,26044.64706,24666653000,0,0.620000005,0
030000,KOSPI,제일기획,17950,252464.5294,2.06499E+12,9.71,1.409999967,6.179999828
271980,KOSPI,제일약품,14880,10736.94118,2.18808E+11,43.38,1.370000005,0.340000004
001560,KOSPI,제일연마,8410,1922.058824,83259000000,5.48,0.600000024,3.569999933
002620,KOSPI,제일파마홀딩스,8910,38876.82353,1.42323E+11,0,0.430000007,0.560000002
006220,KOSPI,제주은행,8710,118521.1765,2.79842E+11,131.97,0.519999981,1.149999976
089590,KOSPI,제주항공,8750,100099.1765,7.05609E+11,5.3,2.269999981,0
004910,KOSPI,조광페인트,6380,20685.52941,81664000000,13.63,0.370000005,3.130000114
004700,KOSPI,조광피혁,55400,1077.117647,3.68362E+11,21.76,0.449999988,0
001550,KOSPI,조비,11380,4029.294118,59087679820,0,1.129999995,0
462520,KOSPI,조선내화,17350,110291.7059,2.05687E+11,8.72,0.970000029,0
120030,KOSPI,조선선재,94700,864.8823529,1.191E+11,7.32,0.649999976,0.529999971
018470,KOSPI,조일알미늄,1900,4835433.235,2.406E+11,0,1.25999999,0
002600,KOSPI,조흥,176100,57.76470588,1.0566E+11,297.47,0.709999979,3.410000086
185750,KOSPI,종근당,110300,38086.58824,1.45314E+12,6.92,1.720000029,1
063160,KOSPI,종근당바이오,29150,29036.11765,1.59916E+11,0,1.299999952,0
001630,KOSPI,종근당홀딩스,56400,2660.352941,2.82556E+11,5.79,0.479999989,2.480000019
109070,KOSPI,주성코퍼레이션,4100,0,2.16522E+11,0,9.720000267,0
044380,KOSPI,주연테크,370,113962.1176,21903720280,0,0.569999993,0
013890,KOSPI,지누스,20100,173719.5882,4.16778E+11,76.43,0.649999976,0.449999988
013870,KOSPI,지엠비코리아,3990,15866.88235,76098397200,6.61,0.289999992,3.75999999
071320,KOSPI,지역난방공사,45700,12639.82353,5.29149E+11,2.77,0.25,0
088790,KOSPI,진도,1840,61145.29412,22903848960,5.21,0.209999993,2.720000029
003780,KOSPI,진양산업,6730,39761.29412,87490000000,10.29,1.529999971,3.710000038
010640,KOSPI,진양폴리,6750,42003.47059,67500000000,18.44,2.089999914,3.700000048
100250,KOSPI,진양홀딩스,3175,15510,1.77468E+11,4.7,0.469999999,6.300000191
051630,KOSPI,진양화학,2870,16179.11765,45346000000,0,1.529999971,0
272450,KOSPI,진에어,10000,114025.1176,5.22E+11,4.01,3.599999905,0
011000,KOSPI,진원생명과학,2405,431298.5294,1.92494E+11,0,1.690000057,0
002780,KOSPI,진흥기업,836,132926.7647,1.21614E+11,2.69,0.460000008,0
002787,KOSPI,진흥기업2우B,10830,709.2941176,3192770640,0,0,0
002785,KOSPI,진흥기업우B,4245,572.7058824,3638890410,0,0,0
009310,KOSPI,참엔지니어링,409,326974.6471,34710774371,0,0.529999971,0
000650,KOSPI,천일고속,41000,3890.058824,58598020000,0,3.069999933,0
012600,KOSPI,청호ICT,2490,0,1.1612E+11,0,2.579999924,0
033250,KOSPI,체시스,1346,411629.1765,43072000000,13.07,1.299999952,0
035720,KOSPI,카카오,37000,1062115.353,1.64105E+13,0,1.659999967,0.159999996
323410,KOSPI,카카오뱅크,21300,580221.2941,1.01593E+13,28.59,1.659999967,0.699999988
377300,KOSPI,카카오페이,25000,209937.3529,3.36512E+12,1315.79,1.789999962,0
006380,KOSPI,카프로,3660,0,6.1854E+11,0,0,0
001620,KOSPI,케이비아이동국실업,575,66022.58824,63993492825,8.1,0.330000013,0
029460,KOSPI,케이씨,20800,25114.11765,2.81924E+11,5.32,0.330000013,1.25
281820,KOSPI,케이씨텍,34850,71547.58824,7.27025E+11,22.31,1.559999943,0.519999981
381970,KOSPI,케이카,13480,77700.47059,6.49494E+11,22.85,2.75999999,5.639999866
145270,KOSPI,케이탑리츠,1033,60395.88235,49646779542,,,
417310,KOSPI,코람코더원리츠,4980,53089.05882,2.01192E+11,,,
357120,KOSPI,코람코라이프인프라리츠,4685,137957.8235,4.14784E+11,,,
007815,KOSPI,코리아써우,5830,32238.47059,17284142700,0,0,0
007810,KOSPI,코리아써키트,10780,404265.3529,2.54632E+11,0,0.680000007,0
00781K,KOSPI,코리아써키트2우B,6100,1030.529412,4780563900,0,0,0
003690,KOSPI,코리안리,8410,171353.6471,1.39074E+12,5.08,0.379999995,6.420000076
192820,KOSPI,코스맥스,138700,239259.7647,1.57418E+12,27.54,4.340000153,0.360000014
044820,KOSPI,코스맥스비티아이,8710,6929.823529,83650151910,9.19,0.360000014,4.019999981
005070,KOSPI,코스모신소재,124700,153652.7059,4.05409E+12,144.83,8.460000038,0
005420,KOSPI,코스모화학,24400,230810.7059,9.37161E+11,0,3.180000067,0
071950,KOSPI,코아스,9450,21243.05882,31097304000,0,2.869999886,0
002020,KOSPI,코오롱,14490,13208.88235,1.82957E+11,23.33,0.189999998,3.799999952
138490,KOSPI,코오롱ENP,6020,33538.94118,2.2876E+11,6.98,0.810000002,2.660000086
003070,KOSPI,코오롱글로벌,9440,40027.23529,1.78725E+11,726.15,0.330000013,4.239999771
003075,KOSPI,코오롱글로벌우,17050,7485.529412,12629565850,0,0,2.640000105
450140,KOSPI,코오롱모빌리티그룹,2320,76978.58824,1.45643E+11,11.84,0.779999971,1.720000029
45014K,KOSPI,코오롱모빌리티그룹우,4245,1050.176471,10426229400,0,0,1.059999943
002025,KOSPI,코오롱우,12990,414.9411765,13982306100,0,0,4.619999886
120110,KOSPI,코오롱인더,34350,64315.94118,9.45281E+11,26.79,0.370000005,3.779999971
120115,KOSPI,코오롱인더우,21650,2274.411765,59924169000,0,0,6.239999771
021240,KOSPI,코웨이,65500,206118.1176,4.83388E+12,10.08,1.799999952,2.059999943
036420,KOSPI,콘텐트리중앙,9800,61037.23529,1.88771E+11,0,3.799999952,0
024720,KOSPI,콜마홀딩스,7480,90598.11765,2.56536E+11,0,0.460000008,2.410000086
031820,KOSPI,콤텍시스템,574,108411.8235,69483541484,17.39,0.439999998,0
192400,KOSPI,쿠쿠홀딩스,22700,12543,8.07262E+11,5.42,0.649999976,4.849999905
284740,KOSPI,쿠쿠홈시스,22650,22651.82353,5.08206E+11,4.54,0.629999995,3.529999971
264900,KOSPI,크라운제과,8660,236203.3529,1.08457E+11,4.72,0.540000021,2.890000105
26490K,KOSPI,크라운제과우,10410,6638.588235,8052759600,0,0,2.420000076
005740,KOSPI,크라운해태홀딩스,5970,76511.52941,88638661590,4.29,0.280000001,1.679999948
005745,KOSPI,크라운해태홀딩스우,8920,729.5294118,5358475920,0,0,1.179999948
259960,KOSPI,크래프톤,326000,114796.4706,1.56144E+13,25.44,2.710000038,0
020120,KOSPI,키다리스튜디오,3555,313731.4118,1.31762E+11,0,0.629999995,0
039490,KOSPI,키움증권,131000,61873.35294,3.344E+12,8.42,0.74000001,2.289999962
014580,KOSPI,태경비케이,4450,42746.35294,1.22745E+11,5.11,0.620000005,2.920000076
015890,KOSPI,태경산업,5200,18202.11765,1.5199E+11,6.58,0.5,5.190000057
006890,KOSPI,태경케미컬,11740,32233.64706,1.36184E+11,7.64,0.819999993,1.700000048
003240,KOSPI,태광산업,644000,585.1176471,7.1703E+11,0,0.140000001,0.270000011
011280,KOSPI,태림포장,2215,30118.47059,1.56835E+11,30.34,0.449999988,2.25999999
004100,KOSPI,태양금속,2910,531725.4706,1.06797E+11,2910,1.070000052,0.340000004
004105,KOSPI,태양금속우,4890,16399.64706,16137000000,0,0,0.310000002
009410,KOSPI,태영건설,4620,0,1.33012E+12,0,0,0
009415,KOSPI,태영건설우,7130,0,4634314620,0,0,0
001420,KOSPI,태원물산,3720,3922.117647,28272000000,0,0.939999998,3.75999999
055490,KOSPI,테이팩스,19160,17917.94118,91386494000,11.22,0.600000024,1.570000052
078000,KOSPI,텔코웨어,9690,5360.352941,89536346130,10.2,0.479999989,6.599999905
214420,KOSPI,토니모리,9110,421985.5882,2.19139E+11,58.77,2.299999952,0
019180,KOSPI,티에이치엔,3320,60156.76471,59760000000,2.1,0.540000021,1.809999943
363280,KOSPI,티와이홀딩스,3530,26649.47059,1.78015E+11,0,0.189999998,0
36328K,KOSPI,티와이홀딩스우,4770,4158.176471,5929176780,0,0,0
091810,KOSPI,티웨이항공,3200,4307197,6.89213E+11,6.32,4.28000021,0
004870,KOSPI,티웨이홀딩스,524,115930.5294,58484527132,12.78,0.349999994,0
034230,KOSPI,파라다이스,11020,493973,1.01132E+12,15.2,0.680000007,0.910000026
005690,KOSPI,파미셀,5280,683499.0588,3.1689E+11,88,3.940000057,0
036580,KOSPI,팜스코,2275,42296.47059,83556070325,0,0.360000014,2.200000048
004720,KOSPI,팜젠사이언스,4920,38827.05882,89438343000,13.98,0.389999986,0
028670,KOSPI,팬오션,3700,3207952.353,1.97791E+12,8.08,0.419999987,2.299999952
010820,KOSPI,퍼스텍,2895,860494.9412,1.41195E+11,30.16,2.25999999,0
016800,KOSPI,퍼시스,42000,1507.529412,4.83E+11,5.62,0.709999979,2.859999895
001020,KOSPI,페이퍼코리아,711,35639.64706,1.26546E+11,4.42,0.430000007,0
090080,KOSPI,평화산업,1012,37154,55561086108,15.33,1.279999971,0
010770,KOSPI,평화홀딩스,2805,5464.352941,41024432130,4.93,0.389999986,5.349999905
022100,KOSPI,포스코DX,30250,884191.3529,4.59905E+12,50,10,0.330000013
058430,KOSPI,포스코스틸리온,39950,12032.64706,2.397E+11,9.67,0.670000017,4.039999962
047050,KOSPI,포스코인터내셔널,56600,682148.6471,9.95723E+12,14.37,1.580000043,1.769999981
003670,KOSPI,포스코퓨처엠,258500,419643.8235,2.00242E+13,696.77,8.520000458,0.100000001
017810,KOSPI,풀무원,10470,87869.76471,3.99122E+11,41.06,1.210000038,0.970000029
103140,KOSPI,풍산,66200,556146.1176,1.85521E+12,11.56,0.920000017,1.809999943
005810,KOSPI,풍산홀딩스,27050,18219.94118,3.89988E+11,4.6,0.370000005,5.179999828
950210,KOSPI,프레스티지바이오파마,13870,148143.5882,8.33534E+11,,,
009810,KOSPI,플레이그램,335,665014.5882,50882312500,0,0.779999971,0
086790,KOSPI,하나금융지주,61300,1108325.294,1.76079E+13,5.39,0.449999988,5.550000191
293480,KOSPI,하나제약,11350,15366.88235,2.01723E+11,8.79,0.709999979,4.489999771
039130,KOSPI,하나투어,50300,58095.41176,8.06771E+11,16.57,4.570000172,9.93999958
352820,KOSPI,하이브,178800,179109.8235,7.44739E+12,39.7,2.549999952,0.389999986
071090,KOSPI,하이스틸,3420,641372.2941,69054830820,52.62,0.460000008,0.289999992
019490,KOSPI,하이트론,4225,5115931,1.21867E+11,0,16.5,0
000080,KOSPI,하이트진로,20150,183135.1765,1.41319E+12,39.36,1.279999971,4.710000038
000087,KOSPI,하이트진로2우B,16190,1132.352941,18296934220,0,0,6.179999828
000140,KOSPI,하이트진로홀딩스,9250,10342.35294,2.14663E+11,225.61,0.379999995,5.949999809
000145,KOSPI,하이트진로홀딩스우,11640,342.4705882,5480228400,0,0,5.150000095
152550,KOSPI,한국ANKOR유전,406,2999441.647,28428120000,,,
036460,KOSPI,한국가스공사,44100,1718516.176,4.071E+12,0,0.389999986,0
005430,KOSPI,한국공항,54000,13449.35294,1.70983E+11,5.26,0.469999999,1.850000024
071050,KOSPI,한국금융지주,71800,119040.0588,4.00113E+12,5.93,0.5,3.690000057
071055,KOSPI,한국금융지주우,50100,12170,2.93498E+11,0,0,5.409999847
010040,KOSPI,한국내화,2310,77168.94118,94864913220,0,0.400000006,1.950000048
025540,KOSPI,한국단자,70600,20103.52941,7.35299E+11,9.99,0.779999971,0.99000001
010100,KOSPI,한국무브넥스,3850,54223.64706,1.17234E+11,2.49,0.360000014,2.599999905
004090,KOSPI,한국석유,20400,1223884.941,2.5896E+11,16.76,1.399999976,0.589999974
002200,KOSPI,한국수출포장,2575,72632,1.03E+11,5.17,0.330000013,3.109999895
002960,KOSPI,한국쉘석유,317500,2204.117647,4.1275E+11,11.04,3.269999981,7.869999886
000240,KOSPI,한국앤컴퍼니,17430,183755.7059,1.65472E+12,8.83,0.409999996,4.019999981
123890,KOSPI,한국자산신탁,2955,236927.2941,3.66354E+11,2.79,0.349999994,7.449999809
015760,KOSPI,한국전력,19950,1835252.059,1.28072E+13,0,0.360000014,0
006200,KOSPI,한국전자홀딩스,774,24282,36225627264,0,0.25,2.579999924
027970,KOSPI,한국제지,1030,59892.11765,1.95884E+11,0,0.449999988,0
023350,KOSPI,한국종합기술,4510,9136.117647,49384500000,3.52,0.300000012,2.220000029
025890,KOSPI,한국주강,1989,10397.94118,22494116151,8.88,0.670000017,0
000970,KOSPI,한국주철관,6410,15013.11765,1.46151E+11,8.12,0.389999986,6.239999771
104700,KOSPI,한국철강,8390,44001.29412,3.56156E+11,4.78,0.379999995,4.769999981
017960,KOSPI,한국카본,10940,227062,5.67878E+11,0,1.179999948,1.00999999
161890,KOSPI,한국콜마,69100,402997.2941,1.63111E+12,304.41,2.440000057,0.870000005
161390,KOSPI,한국타이어앤테크놀로지,38400,269888.9412,4.7568E+12,6.5,0.49000001,3.390000105
034830,KOSPI,한국토지신탁,1047,174068.3529,2.64356E+11,0,0.230000004,6.690000057
007280,KOSPI,한국특강,1472,26028.88235,89517193792,3.17,0.389999986,0
168490,KOSPI,한국패러랠,192,760717.3529,15363840000,,,
047810,KOSPI,한국항공우주,53900,465176.8235,5.25391E+12,23.46,3.289999962,0.930000007
123690,KOSPI,한국화장품,7250,97630.76471,1.16493E+11,33.26,4.559999943,0
003350,KOSPI,한국화장품제조,81600,153253.4118,3.69811E+11,40.62,5.619999886,0.119999997
011500,KOSPI,한농화성,21100,2068544.176,3.29942E+11,26.02,1.980000019,0.569999993
002390,KOSPI,한독,13250,58435.11765,1.82367E+11,0,0.540000021,2.25999999
053690,KOSPI,한미글로벌,14640,47716.88235,1.60419E+11,10.46,0.810000002,2.730000019
042700,KOSPI,한미반도체,107400,897892.0588,1.04171E+13,39.01,18.28000069,0.389999986
008930,KOSPI,한미사이언스,32300,157394.2941,2.20905E+12,19.07,2.779999971,0.620000005
128940,KOSPI,한미약품,321500,83621.35294,4.11873E+12,27.9,4.269999981,0.159999996
009240,KOSPI,한샘,51500,34825.11765,1.212E+12,0,2.49000001,8.739999771
020000,KOSPI,한섬,17030,29784.17647,3.98476E+11,4.46,0.270000011,4.400000095
003680,KOSPI,한성기업,5190,36558.70588,32227382850,24.03,0.569999993,0
105630,KOSPI,한세실업,15550,96819.29412,6.22E+11,5.46,0.949999988,3.220000029
069640,KOSPI,한세엠케이,1709,207300.8824,51452011918,0,0.529999971,0
016450,KOSPI,한세예스24홀딩스,4505,14449.82353,1.802E+11,3.14,0.349999994,5.550000191
010420,KOSPI,한솔PNS,1033,16284.76471,21169281396,0,0.49000001,2.420000076
009180,KOSPI,한솔로지스틱스,2325,152839.5882,65232583125,3.46,0.550000012,4.300000191
213500,KOSPI,한솔제지,9350,39784,2.22535E+11,126.35,0.310000002,5.349999905
014680,KOSPI,한솔케미칼,132700,75641.47059,1.50418E+12,13.7,1.710000038,1.580000043
004710,KOSPI,한솔테크닉스,4455,47526.05882,1.4305E+11,3.24,0.400000006,2.24000001
004150,KOSPI,한솔홀딩스,2345,66958.23529,98510113065,13.25,0.170000002,4.260000229
025750,KOSPI,한솔홈데코,736,94177.11765,59295949664,0,0.419999987,0
004960,KOSPI,한신공영,6960,11197,80532085920,2.52,0.109999999,1.440000057
011700,KOSPI,한신기계,3375,189450.2353,1.09506E+11,0,1.210000038,0.439999998
001750,KOSPI,한양증권,12740,208775.1176,1.62162E+11,4.67,0.340000004,6.28000021
001755,KOSPI,한양증권우,16810,22790.23529,8825250000,0,0,5.059999943
018880,KOSPI,한온시스템,3830,2220889.824,2.04445E+12,39.9,0.860000014,8.25
009420,KOSPI,한올바이오파마,38800,581036,2.02694E+12,562.32,10.56000042,0
014130,KOSPI,한익스프레스,3665,30861.76471,43980000000,0,0.540000021,0
300720,KOSPI,한일시멘트,13790,97280.76471,9.55117E+11,5.61,0.600000024,5.800000191
002220,KOSPI,한일철강,1997,6219.294118,53314827620,0,0.280000001,1.5
006390,KOSPI,한일현대시멘트,14250,7651.764706,2.75419E+11,7.86,0.699999988,4.909999847
003300,KOSPI,한일홀딩스,13160,18386.94118,4.05761E+11,3.89,0.270000011,6.079999924
051600,KOSPI,한전KPS,43300,195160.1765,1.9485E+12,11.98,1.529999971,4.980000019
052690,KOSPI,한전기술,66200,173104.2353,2.53016E+12,77.16,4.599999905,0.779999971
130660,KOSPI,한전산업,13560,2208631.353,4.42056E+11,28.49,4.269999981,2.190000057
002320,KOSPI,한진,18890,18173.05882,2.82361E+11,10.47,0.189999998,3.180000067
003480,KOSPI,한진중공업홀딩스,3470,10916.82353,1.02468E+11,11.97,0.270000011,2.880000114
180640,KOSPI,한진칼,82500,92298.64706,5.50789E+12,14.33,2.00999999,0.360000014
18064K,KOSPI,한진칼우,25400,1638.470588,13633856400,0,0,1.279999971
005110,KOSPI,한창,1254,0,23332434378,0,3.440000057,0
009460,KOSPI,한창제지,816,53626.70588,48688668576,0,0.529999971,0
372910,KOSPI,한컴라이프케어,4030,1261090.588,1.11528E+11,134.33,0.870000005,0
000880,KOSPI,한화,28650,125441.6471,2.14757E+12,7.31,0.25999999,2.619999886
00088K,KOSPI,한화3우B,15180,21563.11765,3.41125E+11,0,0,5.269999981
452260,KOSPI,한화갤러리아,1399,1495205.059,2.7121E+11,0,0.330000013,0
45226K,KOSPI,한화갤러리아우,2735,12307.94118,7943725450,0,0,0
451800,KOSPI,한화리츠,4140,213582.5882,2.92284E+11,,,
088350,KOSPI,한화생명,2935,1441533.941,2.54914E+12,3.08,0.170000002,5.110000134
000370,KOSPI,한화손해보험,5030,411498.7059,5.87197E+11,3.43,0.239999995,3.980000019
009830,KOSPI,한화솔루션,24550,1077806.353,4.21996E+12,0,0.540000021,1.220000029
009835,KOSPI,한화솔루션우,20700,9116.529412,53309724300,0,0,1.690000057
272210,KOSPI,한화시스템,17960,1296310.059,3.39299E+12,9.64,1.570000052,1.559999943
012450,KOSPI,한화에어로스페이스,364500,310826.7059,1.66143E+13,22.64,5.21999979,0.49000001
082740,KOSPI,한화엔진,14910,541782.2941,1.2442E+12,0,4.760000229,0
042660,KOSPI,한화오션,30850,940836.7647,9.45285E+12,41.92,2.190000057,0
000885,KOSPI,한화우,41550,516.1176471,19914665700,0,0,1.929999948
489790,KOSPI,한화인더스트리얼솔루션즈,40750,11351141.67,2.0574E+12,0,0,0
003530,KOSPI,한화투자증권,3295,910130.5882,7.06935E+11,78.45,0.460000008,0
003535,KOSPI,한화투자증권우,6370,6458.882353,30576000000,0,0,0
195870,KOSPI,해성디에스,30100,60721.82353,5.117E+11,6.06,0.99000001,2.99000001
101530,KOSPI,해태제과식품,5870,59947.76471,1.70916E+11,7.19,0.579999983,3.410000086
143210,KOSPI,핸즈코퍼레이션,2070,26357.82353,45282796290,0,0.170000002,0
000720,KOSPI,현대건설,30400,300995,3.38522E+12,6.38,0.419999987,1.970000029
000725,KOSPI,현대건설우,45350,1389.058824,47830327550,0,0,1.429999948
453340,KOSPI,현대그린푸드,11830,24412.94118,4.00811E+11,10.2,0.639999986,2.75
086280,KOSPI,현대글로비스,113800,189408.2941,8.535E+12,8.04,1.100000024,5.539999962
064350,KOSPI,현대로템,60800,1635153.353,6.63585E+12,41.22,3.950000048,0.159999996
079430,KOSPI,현대리바트,7880,33464.35294,1.61818E+11,0,0.389999986,0
012330,KOSPI,현대모비스,217000,147947.8824,2.01799E+13,5.77,0.479999989,2.069999933
