Ticker,Name,Start Price,Current Price,Total Return (%),Month 1 Return (%),Month 2 Return (%),Month 3 Return (%),Month 4 Return (%),Month 5 Return (%),Month 6 Return (%),Month 7 Return (%),Month 8 Return (%),Month 9 Return (%),Month 10 Return (%),Month 11 Return (%),Month 12 Return (%),Month 1 Volatility (%),Month 2 Volatility (%),Month 3 Volatility (%),Month 4 Volatility (%),Month 5 Volatility (%),Month 6 Volatility (%),Month 7 Volatility (%),Month 8 Volatility (%),Month 9 Volatility (%),Month 10 Volatility (%),Month 11 Volatility (%),Month 12 Volatility (%),Month 1 Sharpe Ratio,Month 2 Sharpe Ratio,Month 3 Sharpe Ratio,Month 4 Sharpe Ratio,Month 5 Sharpe Ratio,Month 6 Sharpe Ratio,Month 7 Sharpe Ratio,Month 8 Sharpe Ratio,Month 9 Sharpe Ratio,Month 10 Sharpe Ratio,Month 11 Sharpe Ratio,Month 12 Sharpe Ratio,,abs,abssr1,abssr2,abssr3,abssr4,abssr5,abssr6,abssr7,abssr8,abssr9,abssr10,abssr11,abssr12,abssrsum
69620,대웅제약,109700,140000,27.62,3.32,-6.43,15.83,20.27,-4.57,-4.3,-10.55,7.16,4.18,-5.71,8.75,4.38,3.78,3.25,5.1,2.68,0.92,1.5,1.96,2.66,1.39,1.56,1.22,1.62,0.88,-1.98,3.1,7.56,-4.97,-2.87,-5.38,2.69,3.01,-3.66,7.17,2.7,0.6875,0.6875,0.88,1.98,3.1,7.56,4.97,2.87,5.38,2.69,3.01,3.66,7.17,2.7,3.830833333
3120,일성아이에스,21300,16500,-22.54,-1.14,-3.71,-2.39,-6.24,-1.42,-3.69,-7.66,-6.17,-3.35,1.99,9.49,12.01,1.19,1.2,2.46,0.48,0.57,0.63,1.55,1.99,2.77,2.07,4.76,1.62,-0.96,-3.09,-0.97,-13,-2.49,-5.86,-4.94,-3.1,-1.21,0.96,1.99,7.41,-2.105,2.105,0.96,3.09,0.97,13,2.49,5.86,4.94,3.1,1.21,0.96,1.99,7.41,3.831666667
24890,대원화성,1981,1224,-38.21,-0.81,-4.75,-8.5,-6.6,3.88,-11.03,-6.08,1.48,0.66,-10.07,-1.24,7.3,0.12,1.93,3.32,1.75,6.59,1.03,1.17,1.02,0.87,1.36,1.59,2,-6.75,-2.46,-2.56,-3.77,0.59,-10.71,-5.2,1.45,0.76,-7.4,-0.78,3.65,-2.765,2.765,6.75,2.46,2.56,3.77,0.59,10.71,5.2,1.45,0.76,7.4,0.78,3.65,3.84
20760,일진디스플,990,1003,1.31,0,-2.02,-7.16,-1.67,-12.03,22.01,-6.39,14.04,-9.09,-25.72,18.59,19.23,1.04,0.98,2.26,1.61,3.01,3.24,1.35,5.82,1.52,5.45,5.61,2.44,0,-2.06,-3.17,-1.04,-4,6.79,-4.73,2.41,-5.98,-4.72,3.31,7.88,-0.4425,0.4425,0,2.06,3.17,1.04,4,6.79,4.73,2.41,5.98,4.72,3.31,7.88,3.840833333
14130,한익스프레스,4825,3660,-24.15,-2.27,4.11,-16.07,-5.06,-8.41,0.87,-4.49,-8.59,-4.35,-21.23,18.44,19.69,0.58,1.56,3.81,1.89,1.68,0.91,1.98,1.47,1.4,2.27,9.11,4.82,-3.91,2.63,-4.22,-2.68,-5.01,0.96,-2.27,-5.84,-3.11,-9.35,2.02,4.09,-2.224166667,2.224166667,3.91,2.63,4.22,2.68,5.01,0.96,2.27,5.84,3.11,9.35,2.02,4.09,3.840833333
3670,포스코퓨처엠,333000,242500,-27.18,-2.61,1.42,-3.16,-21.38,1.37,-10.54,-4.22,-9.27,21.92,-27.98,14.33,38.97,1.56,5.24,4.02,3.12,2.72,2.55,4.08,2.74,2.37,2.82,4.25,7.85,-1.67,0.27,-0.79,-6.85,0.5,-4.13,-1.03,-3.38,9.25,-9.92,3.37,4.96,-0.785,0.785,1.67,0.27,0.79,6.85,0.5,4.13,1.03,3.38,9.25,9.92,3.37,4.96,3.843333333
640,동아쏘시오홀딩스,101500,116000,14.29,2.02,-6.16,11.83,4.3,4.15,-7.69,-7.14,9.06,1.59,4.8,10.14,-8.91,3.6,2.08,1.71,1.45,1.42,1.34,1.6,1.57,2,1.73,2.06,1.65,0.56,-2.96,6.92,2.97,2.92,-5.74,-4.46,5.77,0.8,2.77,4.92,-5.4,0.755833333,0.755833333,0.56,2.96,6.92,2.97,2.92,5.74,4.46,5.77,0.8,2.77,4.92,5.4,3.849166667
2460,HS화성,10170,8600,-15.44,0.82,-6.29,-2.25,-2.32,-1.87,-3.5,0.3,-4.02,-0.55,1.24,1.88,9.16,0.25,0.43,0.95,0.59,0.89,0.83,0.61,0.97,0.97,0.81,0.84,1.37,3.28,-14.63,-2.37,-3.93,-2.1,-4.22,0.49,-4.14,-0.57,1.53,2.24,6.69,-1.4775,1.4775,3.28,14.63,2.37,3.93,2.1,4.22,0.49,4.14,0.57,1.53,2.24,6.69,3.849166667
28513K,SK케미칼우,28850,23150,-19.76,-1.49,1.3,-6.28,-4.71,-6.93,2.39,-1.25,-4.44,-2.17,-3.32,3.06,7.13,1.36,0.8,2.53,0.71,0.95,1.39,1.21,0.57,1.24,1.65,0.93,0.75,-1.1,1.62,-2.48,-6.63,-7.29,1.72,-1.03,-7.79,-1.75,-2.01,3.29,9.51,-1.161666667,1.161666667,1.1,1.62,2.48,6.63,7.29,1.72,1.03,7.79,1.75,2.01,3.29,9.51,3.851666667
89590,제주항공,10830,8850,-18.28,-1.12,-4.15,-2.27,-7.77,-5.59,-4.24,-3.12,3.46,-11.03,4.72,7.12,3.74,0.32,1.51,2.6,0.77,0.86,0.89,2,1.38,1.55,2.66,1.99,3.09,-3.5,-2.75,-0.87,-10.09,-6.5,-4.76,-1.56,2.51,-7.12,1.77,3.58,1.21,-2.34,2.34,3.5,2.75,0.87,10.09,6.5,4.76,1.56,2.51,7.12,1.77,3.58,1.21,3.851666667
111380,동인기연,29150,19380,-33.52,0.21,8.98,-13.4,-11.09,-11.99,10.83,-4.02,-8.67,-16.09,30.16,-9.19,-15.09,0.87,3.31,3.65,2.23,1.67,2.93,2.83,2.35,2.97,5.25,3.01,3.39,0.24,2.71,-3.67,-4.97,-7.18,3.7,-1.42,-3.69,-5.42,5.74,-3.05,-4.45,-1.788333333,1.788333333,0.24,2.71,3.67,4.97,7.18,3.7,1.42,3.69,5.42,5.74,3.05,4.45,3.853333333
94800,맵스리얼티1,3940,4510,14.47,-2.06,1,1.69,5.35,-2.79,0.71,-2.28,5.19,0.73,2.24,-2.21,3.83,2.39,0.51,1.26,0.77,0.44,0.61,0.88,0.54,0.28,0.39,1.1,0.75,-0.86,1.96,1.34,6.95,-6.34,1.16,-2.59,9.61,2.61,5.74,-2.01,5.11,1.89,1.89,0.86,1.96,1.34,6.95,6.34,1.16,2.59,9.61,2.61,5.74,2.01,5.11,3.856666667
950210,프레스티지바이오파마,10040,15080,50.2,5.6,9.09,3.07,56.63,1.76,-1.73,-9.13,6.72,6.69,-16.7,-3.85,1.54,7.36,3.33,5.51,4.44,3.41,1.17,1.5,2.51,2.05,1.59,1.05,1.19,0.76,2.73,0.56,12.75,0.52,-1.48,-6.09,2.68,3.26,-10.5,-3.67,1.29,0.234166667,0.234166667,0.76,2.73,0.56,12.75,0.52,1.48,6.09,2.68,3.26,10.5,3.67,1.29,3.8575
200880,서연이화,15950,14050,-11.91,-0.57,0.14,-9.28,-21.06,23.63,-10.35,-2.84,-5.27,9.89,-12.98,16.6,20.61,0.78,2.91,4.24,2.07,3.62,1.87,2.78,2.1,6.57,2.26,3.6,3.61,-0.73,0.05,-2.19,-10.17,6.53,-5.53,-1.02,-2.51,1.51,-5.74,4.61,5.71,-0.79,0.79,0.73,0.05,2.19,10.17,6.53,5.53,1.02,2.51,1.51,5.74,4.61,5.71,3.858333333
18250,애경산업,20100,18630,-7.31,-0.11,8.75,-17.41,-2.5,-15.27,16.94,12.64,12.8,-2.01,-11.37,-1.59,-13.96,0.08,2.2,3.78,3.08,2.25,3.56,3.12,2.9,1.11,2.44,2.07,1.67,-1.38,3.98,-4.61,-0.81,-6.79,4.76,4.05,4.41,-1.81,-4.66,-0.77,-8.36,-0.999166667,0.999166667,1.38,3.98,4.61,0.81,6.79,4.76,4.05,4.41,1.81,4.66,0.77,8.36,3.865833333
329180,HD현대중공업,112000,185500,65.62,1.31,-0.49,-9.44,36.04,18.13,-5.51,13.52,3.87,4.52,-10.16,0.08,21.79,1.5,2.8,4.04,3.91,1.72,2.73,3.48,2.65,1.98,2.13,2.4,2.46,0.87,-0.18,-2.34,9.22,10.54,-2.02,3.89,1.46,2.28,-4.77,0.03,8.86,2.32,2.32,0.87,0.18,2.34,9.22,10.54,2.02,3.89,1.46,2.28,4.77,0.03,8.86,3.871666667
26940,부국철강,3665,2670,-27.15,0.19,4.93,-10.92,-5.23,-5.87,-1.79,-3.6,-9.6,-1.27,-21.39,8.42,18.63,0,1.32,3,0.96,1.34,1.28,1.34,0.99,1.83,3.11,7.06,2.73,,3.73,-3.64,-5.45,-4.38,-1.4,-2.69,-9.7,-0.69,-6.88,1.19,6.82,-2.099090909,2.099090909,0,3.73,3.64,5.45,4.38,1.4,2.69,9.7,0.69,6.88,1.19,6.82,3.880833333
5945,NH투자증권우,9580,11900,24.22,0.51,-1.42,0,5.65,2.25,-1.07,7.72,-0.83,5.53,1.95,-1.41,3.44,0.18,0.59,1.22,0.87,0.72,0.53,1.12,2.2,0.98,0.58,0.29,0.4,2.83,-2.41,0,6.49,3.12,-2.02,6.89,-0.38,5.64,3.36,-4.86,8.6,2.271666667,2.271666667,2.83,2.41,0,6.49,3.12,2.02,6.89,0.38,5.64,3.36,4.86,8.6,3.883333333
10100,한국무브넥스,5970,3800,-36.35,-0.13,-0.13,-6.55,-20.67,10.71,-11.55,-3.93,-14.04,-0.62,-28,25.82,-11.9,0.73,2.66,4.04,2.08,3.98,1.65,2.7,1.79,4.72,3.4,4.86,5.5,-0.18,-0.05,-1.62,-9.94,2.69,-7,-1.46,-7.84,-0.13,-8.24,5.31,-2.16,-2.551666667,2.551666667,0.18,0.05,1.62,9.94,2.69,7,1.46,7.84,0.13,8.24,5.31,2.16,3.885
90430,아모레퍼시픽,121100,131600,8.67,-4.15,17.88,-30.03,8.74,-10.63,12,31.29,2.79,0,-16.43,13.28,-4.01,2.04,3.75,6.12,3.66,2.78,2.29,3.12,1.69,2,3.95,2.12,2.87,-2.03,4.77,-4.91,2.39,-3.82,5.24,10.03,1.65,0,-4.16,6.26,-1.4,1.168333333,1.168333333,2.03,4.77,4.91,2.39,3.82,5.24,10.03,1.65,0,4.16,6.26,1.4,3.888333333
90080,평화산업,1284,1018,-20.72,0,0.7,-6.94,-5.93,-4.79,7.07,-6.38,-3.39,0.81,-8.69,0,5.32,0.35,0.83,4.3,0.85,0.81,1.33,0.92,0.62,1.46,0.97,1.06,1.3,0,0.84,-1.61,-6.98,-5.91,5.32,-6.93,-5.47,0.55,-8.96,0,4.09,-2.088333333,2.088333333,0,0.84,1.61,6.98,5.91,5.32,6.93,5.47,0.55,8.96,0,4.09,3.888333333
271940,일진하이솔루스,20650,20450,-0.97,-2.39,6.68,-3.27,-2.51,-14.09,6.17,-5.26,4.68,1.73,-12.95,11.89,20.27,0.28,2.19,2.97,1.73,2.13,3.09,2.32,1.39,1.54,2.39,2.51,2.9,-8.54,3.05,-1.1,-1.45,-6.62,2,-2.27,3.37,1.12,-5.42,4.74,6.99,-0.344166667,0.344166667,8.54,3.05,1.1,1.45,6.62,2,2.27,3.37,1.12,5.42,4.74,6.99,3.889166667
126560,현대퓨처넷,3150,4270,35.56,-4.04,7.52,10.34,8.07,-8.32,-16.52,23.77,2.05,16.15,-1.88,-2.61,-0.15,2,2.28,2.7,2.11,1.17,3.97,2.59,1.71,1.82,1.18,1.74,1.1,-2.02,3.3,3.83,3.82,-7.11,-4.16,9.18,1.2,8.87,-1.59,-1.5,-0.14,1.14,1.14,2.02,3.3,3.83,3.82,7.11,4.16,9.18,1.2,8.87,1.59,1.5,0.14,3.893333333
24900,덕양산업,4990,3705,-25.75,2.35,-5.51,1.41,-8.42,-9.36,-12.23,8.41,-5.31,-1.01,-22.37,15.18,29.64,2.91,2.2,5.02,1.52,1.52,1.42,5.88,1.67,2.62,2.14,4.73,7.03,0.81,-2.5,0.28,-5.54,-6.16,-8.61,1.43,-3.18,-0.39,-10.45,3.21,4.22,-2.24,2.24,0.81,2.5,0.28,5.54,6.16,8.61,1.43,3.18,0.39,10.45,3.21,4.22,3.898333333
348950,제이알글로벌리츠,4030,3305,-17.99,-2.79,-2.88,-8.54,0.25,-3.4,2.11,-1.95,0.98,0,-2.51,-5.88,8.65,0.82,0.72,1.77,1.01,0.83,0.67,0.53,0.68,0.69,0.66,0.93,0.73,-3.4,-4,-4.82,0.25,-4.1,3.15,-3.68,1.44,0,-3.8,-6.32,11.85,-1.119166667,1.119166667,3.4,4,4.82,0.25,4.1,3.15,3.68,1.44,0,3.8,6.32,11.85,3.900833333
490,대동,17130,8710,-49.15,-1.14,-5.46,-7.13,-4.34,-9.17,-6.35,-12.9,0.3,-13.81,-17.46,22.18,15.16,0.64,2.42,4.1,1.63,1.36,1.78,1.88,2.03,2.49,2.04,7.38,3.68,-1.78,-2.26,-1.74,-2.66,-6.74,-3.57,-6.86,0.15,-5.55,-8.56,3.01,4.12,-2.703333333,2.703333333,1.78,2.26,1.74,2.66,6.74,3.57,6.86,0.15,5.55,8.56,3.01,4.12,3.916666667
7575,일양약품우,15730,12040,-23.46,-0.66,-3.41,-1.02,-8.85,-6.56,-4.33,-5.8,8.72,-1.13,-8.61,-4.78,16.33,0.12,1.05,2.18,2.45,1.75,1.19,0.97,1.98,0.93,1.05,3.58,2.88,-5.5,-3.25,-0.47,-3.61,-3.75,-3.64,-5.98,4.4,-1.22,-8.2,-1.34,5.67,-2.240833333,2.240833333,5.5,3.25,0.47,3.61,3.75,3.64,5.98,4.4,1.22,8.2,1.34,5.67,3.919166667
4430,송원산업,16640,12530,-24.7,-5.08,17.65,-7.67,-2.94,-7.1,-8.36,1.84,-8.21,-2.25,-8.06,-19.21,6.16,3.59,4.17,3.36,2.03,1.45,1.03,2.2,1.16,1.06,1.22,3.76,2.11,-1.42,4.23,-2.28,-1.45,-4.9,-8.12,0.84,-7.08,-2.12,-6.61,-5.11,2.92,-2.591666667,2.591666667,1.42,4.23,2.28,1.45,4.9,8.12,0.84,7.08,2.12,6.61,5.11,2.92,3.923333333
16800,퍼시스,28750,41500,44.35,-2.7,-2.96,-4.35,-11.75,7.37,16.71,4.71,6.19,9.33,1.16,-0.81,4.28,1.91,3.66,2.93,3.1,5.64,1.68,1.66,1.51,0.92,0.58,1.43,0.49,-1.41,-0.81,-1.48,-3.79,1.31,9.95,2.84,4.1,10.14,2,-0.57,8.73,2.584166667,2.584166667,1.41,0.81,1.48,3.79,1.31,9.95,2.84,4.1,10.14,2,0.57,8.73,3.9275
74610,이엔플러스,5360,1719,-67.93,-2.66,-14.47,-8.91,-29.03,-7.36,-18.59,12.42,10.6,-3.5,-22.66,-3.37,1.25,5.81,3.38,4.5,2.14,1.75,4.06,5.4,3.39,4.19,2.22,2.49,4.71,-0.46,-4.28,-1.98,-13.57,-4.21,-4.58,2.3,3.13,-0.84,-10.21,-1.35,0.27,-2.981666667,2.981666667,0.46,4.28,1.98,13.57,4.21,4.58,2.3,3.13,0.84,10.21,1.35,0.27,3.931666667
338100,NH프라임리츠,4055,4535,11.84,-0.33,1.88,-0.33,3.31,2.33,-0.46,0.82,1.07,5.11,-1.48,-3.13,0,0.54,0.22,1.24,0.42,0.47,0.9,0.37,0.68,0.49,0.24,0.77,1.55,-0.61,8.55,-0.27,7.88,4.96,-0.51,2.22,1.57,10.43,-6.17,-4.06,0,1.999166667,1.999166667,0.61,8.55,0.27,7.88,4.96,0.51,2.22,1.57,10.43,6.17,4.06,0,3.935833333
178920,PI첨단소재,26750,20900,-21.87,0.97,-18.87,-9.59,2.76,-9.58,34.29,-8.7,2.82,-8.28,-23.82,-1.13,18.81,3.31,3.18,4.57,3.42,2.88,5.66,3.19,2.49,1.86,1.74,1.26,3.19,0.29,-5.93,-2.1,0.81,-3.33,6.06,-2.73,1.13,-4.45,-13.69,-0.9,5.9,-1.578333333,1.578333333,0.29,5.93,2.1,0.81,3.33,6.06,2.73,1.13,4.45,13.69,0.9,5.9,3.943333333
34830,한국토지신탁,1194,1042,-12.73,0,-3.34,4.77,3.59,-1.28,-0.69,-1.26,-4.27,-2.01,-7.9,-4,5.68,0,1.32,1.58,1.11,0.24,0.44,0.58,0.63,1.04,1.08,0.9,0.63,,-2.53,3.02,3.23,-5.33,-1.57,-2.17,-6.78,-1.93,-7.31,-4.44,9.02,-1.526363636,1.526363636,0,2.53,3.02,3.23,5.33,1.57,2.17,6.78,1.93,7.31,4.44,9.02,3.944166667
6660,삼성공조,8820,12090,37.07,1.77,-20.49,9.3,-20.02,46.62,33.95,4.84,2.09,-6.45,-1.83,-2.89,5.36,3.66,3.25,7.08,3.11,10.89,5,1.26,1.08,2.21,1.22,0.5,0.93,0.48,-6.3,1.31,-6.44,4.28,6.79,3.84,1.94,-2.92,-1.5,-5.78,5.76,0.121666667,0.121666667,0.48,6.3,1.31,6.44,4.28,6.79,3.84,1.94,2.92,1.5,5.78,5.76,3.945
44380,주연테크,573,370,-35.43,1.93,-9.93,2.8,-2.52,-10.91,-1.73,-8.2,-1.19,-2.49,-13.34,3.24,13.57,1.36,0.99,3.63,1.07,2.44,1.31,0.96,2.85,1.02,2.01,2.69,1.74,1.42,-10.03,0.77,-2.36,-4.47,-1.32,-8.54,-0.42,-2.44,-6.64,1.2,7.8,-2.085833333,2.085833333,1.42,10.03,0.77,2.36,4.47,1.32,8.54,0.42,2.44,6.64,1.2,7.8,3.950833333
10400,우진아이엔에스,4800,3480,-27.5,0.29,-2.15,-2.14,-0.13,-12.71,-1.7,-9.43,-4.74,-2.12,-3.28,-8.9,23.01,0.83,2.64,4.79,1.36,1.17,1.57,3.07,1,1.79,2.01,2.44,1.18,0.35,-0.81,-0.45,-0.1,-10.86,-1.08,-3.07,-4.74,-1.18,-1.63,-3.65,19.5,-0.643333333,0.643333333,0.35,0.81,0.45,0.1,10.86,1.08,3.07,4.74,1.18,1.63,3.65,19.5,3.951666667
520,삼일제약,6550,15800,141.22,2.33,44.23,1.13,16.55,1.85,-11.92,-21.71,27.36,13.07,20.15,6.69,0.96,4.17,4.71,5.74,2.74,2.45,2.15,3.77,4.41,3.24,5.52,1.43,1.56,0.56,9.39,0.2,6.04,0.76,-5.54,-5.76,6.2,4.03,3.65,4.68,0.62,2.069166667,2.069166667,0.56,9.39,0.2,6.04,0.76,5.54,5.76,6.2,4.03,3.65,4.68,0.62,3.9525
145720,덴티움,101800,80500,-20.92,0.88,4.62,-15.72,-16.92,5.91,-13.43,-7.87,-2.23,28.18,-19.79,4.38,10.46,2.18,2.72,3.24,1.64,2.91,2.66,2.03,2.15,4.45,2.98,2.69,2.91,0.4,1.7,-4.85,-10.32,2.03,-5.05,-3.88,-1.04,6.33,-6.64,1.63,3.59,-1.341666667,1.341666667,0.4,1.7,4.85,10.32,2.03,5.05,3.88,1.04,6.33,6.64,1.63,3.59,3.955
1820,삼화콘덴서,33900,34200,0.88,-1.58,-6.1,-10.23,6.59,-6.88,-10.35,41.21,2.3,-2.08,-12.9,-3.18,19.63,1.62,2.49,4.54,3.04,1.55,2.54,4.52,1.4,1.27,1.7,2.03,2.04,-0.98,-2.45,-2.25,2.17,-4.44,-4.07,9.12,1.64,-1.64,-7.59,-1.57,9.62,-0.203333333,0.203333333,0.98,2.45,2.25,2.17,4.44,4.07,9.12,1.64,1.64,7.59,1.57,9.62,3.961666667
50,경방,8320,5950,-28.49,-1.33,-6.42,-4.65,-8.27,2.1,0.66,-9.06,-5.62,-1.03,-2.28,2.67,7.87,0.1,2.72,4.06,1.04,1.11,1.33,1.46,0.96,1.69,1.89,1.78,1.56,-13.3,-2.36,-1.15,-7.95,1.89,0.5,-6.21,-5.85,-0.61,-1.21,1.5,5.04,-2.475833333,2.475833333,13.3,2.36,1.15,7.95,1.89,0.5,6.21,5.85,0.61,1.21,1.5,5.04,3.964166667
72130,유엔젤,3065,4175,36.22,0.85,32.64,-1.11,-8.64,-3.63,0.72,-1.82,-5.69,-2.83,3.64,-2.43,16.37,1.02,1.64,2.96,1.11,0.75,1.07,1.18,2.86,1.64,3.97,3.76,2.55,0.83,19.9,-0.38,-7.78,-4.84,0.67,-1.54,-1.99,-1.73,0.92,-0.65,6.42,0.819166667,0.819166667,0.83,19.9,0.38,7.78,4.84,0.67,1.54,1.99,1.73,0.92,0.65,6.42,3.970833333
6360,GS건설,13390,18040,34.73,0.22,-10.1,1.23,29.48,-0.73,-7.18,9.43,-5.02,1.66,2.58,-7.11,21.24,1.47,2.51,4.64,2.76,1.42,1.04,2.06,1.15,2.18,1.73,1.89,2.09,0.15,-4.02,0.27,10.68,-0.51,-6.9,4.58,-4.37,0.76,1.49,-3.76,10.16,0.710833333,0.710833333,0.15,4.02,0.27,10.68,0.51,6.9,4.58,4.37,0.76,1.49,3.76,10.16,3.970833333
9540,HD한국조선해양,103000,185800,80.39,1.36,3.99,-10.14,29.46,19.58,0.69,9.86,9.83,-2.44,-4.22,8.63,21.41,2.62,3.47,4.76,2.88,2.12,2.21,2.48,2.3,2.38,2.82,2.08,2.34,0.52,1.15,-2.13,10.23,9.24,0.31,3.98,4.27,-1.03,-1.5,4.15,9.15,3.195,3.195,0.52,1.15,2.13,10.23,9.24,0.31,3.98,4.27,1.03,1.5,4.15,9.15,3.971666667
284740,쿠쿠홈시스,19860,22850,15.06,-0.44,4.75,0.23,-6.3,8.72,-10.43,4.29,12.94,-2.43,-7.82,-5.71,11.14,0.3,1.46,2.16,1.83,2.11,1.62,1.51,1.49,1.32,1.28,1.2,2.34,-1.47,3.25,0.11,-3.44,4.13,-6.44,2.84,8.68,-1.84,-6.11,-4.76,4.76,-0.024166667,0.024166667,1.47,3.25,0.11,3.44,4.13,6.44,2.84,8.68,1.84,6.11,4.76,4.76,3.985833333
150,두산,91800,169200,84.31,1.93,17.06,-10.69,-15.87,8.5,41,5.03,70.69,-6.19,-2.59,5.15,22.96,2.82,3.85,5.02,4.79,4.45,4.86,4.77,6.16,3.09,2.19,1.64,2.84,0.68,4.43,-2.13,-3.31,1.91,8.44,1.05,11.48,-2,-1.18,3.14,8.08,2.549166667,2.549166667,0.68,4.43,2.13,3.31,1.91,8.44,1.05,11.48,2,1.18,3.14,8.08,3.985833333
2355,넥센타이어1우B,2915,3120,7.03,-0.32,-3.41,-4.01,1.06,-0.15,-7.11,7.51,-6.82,14.61,-1.77,2.11,6.68,0.45,0.82,1.31,0.72,0.53,1.17,1.56,1.35,1.04,0.71,2.82,1.33,-0.71,-4.16,-3.06,1.47,-0.28,-6.08,4.81,-5.05,14.05,-2.49,0.75,5.02,0.355833333,0.355833333,0.71,4.16,3.06,1.47,0.28,6.08,4.81,5.05,14.05,2.49,0.75,5.02,3.994166667
195870,해성디에스,53800,29500,-45.17,0.17,-0.51,-16.81,-21.37,-2.87,-9.8,-4.92,9.17,-6.58,-18.21,-0.18,31.96,0,2.88,4.12,2.42,2.34,1.63,2.65,2.73,1.9,3.14,1.95,2.45,,-0.18,-4.08,-8.83,-1.23,-6.01,-1.86,3.36,-3.46,-5.8,-0.09,13.04,-1.376363636,1.376363636,0,0.18,4.08,8.83,1.23,6.01,1.86,3.36,3.46,5.8,0.09,13.04,3.995
267260,HD현대일렉트릭,66000,322000,387.88,0.16,12.65,-4.68,4.55,6.53,25.68,36.09,36.32,25.4,28.21,-4.75,6.86,1.83,5.62,5.53,5.35,4.97,4.09,5.81,4.49,4.27,2.66,2.05,2.17,0.09,2.25,-0.85,0.85,1.31,6.28,6.21,8.09,5.95,10.61,-2.32,3.16,3.469166667,3.469166667,0.09,2.25,0.85,0.85,1.31,6.28,6.21,8.09,5.95,10.61,2.32,3.16,3.9975
16880,웅진,1145,930,-18.78,-1.38,-3.55,-9.5,-7.95,-9.15,12.29,-9.79,-0.16,2.57,-6.41,-20.35,38.73,0.31,1.54,3.17,1.36,1.28,7.22,1.18,0.88,2.39,1.49,4.4,7.66,-4.45,-2.31,-3,-5.85,-7.15,1.7,-8.3,-0.18,1.08,-4.3,-4.62,5.06,-2.693333333,2.693333333,4.45,2.31,3,5.85,7.15,1.7,8.3,0.18,1.08,4.3,4.62,5.06,4
500,가온전선,17048,40000,134.63,7.1,8.57,-18.81,-14.74,2.9,11.23,79.09,16.97,5.92,9.54,-6.4,36.84,6.23,3.82,6.79,4.23,4.87,6.93,8.84,3.93,3.79,6.73,3.43,2.04,1.14,2.24,-2.77,-3.48,0.6,1.62,8.95,4.32,1.56,1.42,-1.87,18.06,2.649166667,2.649166667,1.14,2.24,2.77,3.48,0.6,1.62,8.95,4.32,1.56,1.42,1.87,18.06,4.0025
92780,동양피스톤,5220,5550,6.32,-0.89,-9.64,9.74,-15.15,32.81,4.96,6.24,0.55,-3,-6.76,-7.52,-4.32,0.85,1.66,4.46,3.12,3.23,1.38,2.06,0.54,1.05,1.1,1.76,1.39,-1.05,-5.81,2.18,-4.86,10.16,3.59,3.03,1.02,-2.86,-6.15,-4.27,-3.11,-0.6775,0.6775,1.05,5.81,2.18,4.86,10.16,3.59,3.03,1.02,2.86,6.15,4.27,3.11,4.0075
3547,대신증권2우B,12760,14780,15.83,0,-1.53,1.35,4.39,1.28,-0.28,2.53,-5.42,5.88,3.96,-0.61,2.75,0.1,0.59,1.06,0.48,0.34,0.38,0.76,2.11,1.11,0.55,0.37,0.26,0,-2.59,1.27,9.15,3.76,-0.74,3.33,-2.57,5.3,7.2,-1.65,10.58,2.753333333,2.753333333,0,2.59,1.27,9.15,3.76,0.74,3.33,2.57,5.3,7.2,1.65,10.58,4.011666667
298040,효성중공업,161600,350500,116.89,0.29,22.71,-8.96,-2.51,-18.97,43.97,8.68,27.64,18.62,8.94,-24.52,14.88,0,4.88,5.24,5.77,3.7,5.54,6.06,4.69,3.7,3.16,2.93,3.01,,4.65,-1.71,-0.44,-5.13,7.94,1.43,5.89,5.03,2.83,-8.37,4.94,1.550909091,1.550909091,0,4.65,1.71,0.44,5.13,7.94,1.43,5.89,5.03,2.83,8.37,4.94,4.03
4100,태양금속,3335,2925,-12.29,-1.68,2.16,-0.32,18.64,1.55,18.26,-14.95,-21.63,18.13,-24.89,-27.95,33.87,1.22,3.87,3.03,8,4.52,3.58,2.78,2.53,2.85,2.53,7.17,7.49,-1.38,0.56,-0.11,2.33,0.34,5.1,-5.38,-8.55,6.36,-9.84,-3.9,4.52,-0.829166667,0.829166667,1.38,0.56,0.11,2.33,0.34,5.1,5.38,8.55,6.36,9.84,3.9,4.52,4.030833333
5935,삼성전자우,53700,50900,-5.21,-0.97,-15.17,-7.41,1.09,3.41,-7.23,-4.12,6.58,6.53,-6.83,7.6,4.14,1.38,1.63,2.95,1.76,1.5,1.45,1.51,1.44,1.48,1.35,1.02,1.08,-0.7,-9.31,-2.51,0.62,2.27,-4.99,-2.73,4.57,4.41,-5.06,7.45,3.83,-0.179166667,0.179166667,0.7,9.31,2.51,0.62,2.27,4.99,2.73,4.57,4.41,5.06,7.45,3.83,4.0375
2070,비비안,1311,850,-35.16,-2.75,-3.72,4.9,0.48,-10.74,-8.23,-9.51,-1.66,3.07,-9.56,-0.56,3.47,1.38,2,3.16,2.32,1.01,1.08,0.87,1.59,1.97,1.05,0.87,2.42,-1.99,-1.86,1.55,0.21,-10.63,-7.62,-10.93,-1.04,1.56,-9.1,-0.64,1.43,-3.255,3.255,1.99,1.86,1.55,0.21,10.63,7.62,10.93,1.04,1.56,9.1,0.64,1.43,4.046666667
